time,zone,entry,exit,total_people
2026-03-09 21:13:18.677903,Zone3,1,1,2
2026-03-09 21:13:18.750949,Zone1,1,1,2
2026-03-09 21:13:18.750949,Zone2,1,1,2
2026-03-09 21:13:18.750949,Zone3,1,1,2
2026-03-09 21:13:18.836145,Zone1,1,1,2
2026-03-09 21:13:18.837627,Zone2,1,1,2
2026-03-09 21:13:18.837627,Zone3,1,1,2
2026-03-09 21:13:18.910748,Zone1,1,1,2
2026-03-09 21:13:18.910748,Zone2,1,1,2
2026-03-09 21:13:19.016304,Zone1,1,1,2
2026-03-09 21:13:19.017810,Zone2,1,1,2
2026-03-09 21:13:19.094609,Zone1,1,1,2
2026-03-09 21:13:19.094609,Zone2,1,1,2
2026-03-09 21:13:19.096060,Zone3,1,1,2
2026-03-09 21:13:19.178188,Zone1,1,1,2
2026-03-09 21:13:19.179188,Zone2,1,1,2
2026-03-09 21:13:19.179188,Zone3,1,1,2
2026-03-09 21:13:19.249317,Zone1,1,1,2
2026-03-09 21:13:19.250821,Zone2,1,1,2
2026-03-09 21:13:19.250821,Zone3,1,1,2
2026-03-09 21:13:19.320143,Zone1,1,1,2
2026-03-09 21:13:19.321133,Zone2,1,1,2
2026-03-09 21:13:19.321133,Zone3,1,1,2
2026-03-09 21:13:19.393657,Zone1,1,1,2
2026-03-09 21:13:19.394659,Zone2,1,1,2
2026-03-09 21:13:19.394659,Zone3,1,1,2
2026-03-09 21:13:19.467077,Zone1,1,1,2
2026-03-09 21:13:19.468077,Zone2,1,1,2
2026-03-09 21:13:19.468077,Zone3,1,1,2
2026-03-09 21:13:19.543712,Zone1,1,1,2
2026-03-09 21:13:19.544726,Zone2,1,1,2
2026-03-09 21:13:19.545231,Zone3,1,1,2
2026-03-09 21:13:19.615110,Zone1,1,1,2
2026-03-09 21:13:19.616110,Zone2,1,1,2
2026-03-09 21:13:19.616110,Zone3,1,1,2
2026-03-09 21:13:19.690313,Zone1,1,1,2
2026-03-09 21:13:19.691313,Zone2,1,1,2
2026-03-09 21:13:19.691313,Zone3,1,1,2
2026-03-09 21:13:19.759639,Zone1,1,1,2
2026-03-09 21:13:19.759639,Zone2,1,1,2
2026-03-09 21:13:19.760632,Zone3,1,1,2
2026-03-09 21:13:19.827512,Zone1,1,1,2
2026-03-09 21:13:19.828822,Zone2,1,1,2
2026-03-09 21:13:19.829327,Zone3,1,1,2
2026-03-09 21:13:19.910550,Zone1,1,1,2
2026-03-09 21:13:19.910933,Zone2,1,1,2
2026-03-09 21:13:19.911553,Zone3,1,1,2
2026-03-09 21:13:19.982316,Zone1,1,1,2
2026-03-09 21:13:19.982316,Zone2,1,1,2
2026-03-09 21:13:19.983301,Zone3,1,1,2
2026-03-09 21:13:20.055277,Zone1,1,1,2
2026-03-09 21:13:20.055277,Zone2,1,1,2
2026-03-09 21:13:20.055941,Zone3,1,1,2
2026-03-09 21:13:20.129152,Zone1,1,1,2
2026-03-09 21:13:20.130153,Zone2,1,1,2
2026-03-09 21:13:20.131153,Zone3,1,1,2
2026-03-09 21:13:20.203210,Zone1,1,1,2
2026-03-09 21:13:20.204208,Zone2,1,1,2
2026-03-09 21:13:20.205208,Zone3,1,1,2
2026-03-09 21:13:20.276694,Zone1,1,1,2
2026-03-09 21:13:20.277695,Zone2,1,1,2
2026-03-09 21:13:20.277695,Zone3,1,1,2
2026-03-09 21:13:20.350433,Zone1,1,1,2
2026-03-09 21:13:20.350433,Zone2,1,1,2
2026-03-09 21:13:20.350433,Zone3,1,1,2
2026-03-09 21:13:20.441442,Zone1,1,1,2
2026-03-09 21:13:20.441442,Zone2,1,1,2
2026-03-09 21:13:20.523831,Zone1,1,1,2
2026-03-09 21:13:20.523831,Zone2,1,1,2
2026-03-09 21:13:20.524832,Zone3,1,1,2
2026-03-09 21:13:20.605042,Zone1,1,1,2
2026-03-09 21:13:20.606042,Zone2,1,1,2
2026-03-09 21:13:20.607043,Zone3,1,1,2
2026-03-09 21:13:20.689390,Zone1,1,1,2
2026-03-09 21:13:20.690389,Zone2,1,1,2
2026-03-09 21:13:20.690389,Zone3,1,1,2
2026-03-09 21:13:20.761196,Zone1,1,1,2
2026-03-09 21:13:20.762636,Zone2,1,1,2
2026-03-09 21:13:20.762636,Zone3,1,1,2
2026-03-09 21:13:20.833388,Zone1,1,1,2
2026-03-09 21:13:20.834390,Zone2,1,1,2
2026-03-09 21:13:20.834390,Zone3,1,1,2
2026-03-09 21:13:20.910186,Zone1,1,1,2
2026-03-09 21:13:20.911188,Zone2,1,1,2
2026-03-09 21:13:20.911188,Zone3,1,1,2
2026-03-09 21:13:20.980572,Zone1,1,1,2
2026-03-09 21:13:20.981582,Zone2,1,1,2
2026-03-09 21:13:20.981582,Zone3,1,1,2
2026-03-09 21:13:21.055402,Zone1,1,1,2
2026-03-09 21:13:21.055402,Zone2,1,1,2
2026-03-09 21:13:21.056402,Zone3,1,1,2
2026-03-09 21:13:21.129197,Zone1,1,1,2
2026-03-09 21:13:21.129702,Zone2,1,1,2
2026-03-09 21:13:21.129702,Zone3,1,1,2
2026-03-09 21:13:21.205354,Zone1,1,1,2
2026-03-09 21:13:21.206355,Zone2,1,1,2
2026-03-09 21:13:21.206355,Zone3,1,1,2
2026-03-09 21:13:21.276588,Zone1,1,1,2
2026-03-09 21:13:21.277589,Zone2,1,1,2
2026-03-09 21:13:21.277589,Zone3,1,1,2
2026-03-09 21:13:21.351003,Zone1,1,1,2
2026-03-09 21:13:21.351003,Zone2,1,1,2
2026-03-09 21:13:21.351003,Zone3,1,1,2
2026-03-09 21:13:21.426351,Zone1,1,1,2
2026-03-09 21:13:21.427353,Zone2,1,1,2
2026-03-09 21:13:21.428353,Zone3,1,1,2
2026-03-09 21:13:21.501122,Zone1,1,1,2
2026-03-09 21:13:21.502123,Zone2,1,1,2
2026-03-09 21:13:21.502123,Zone3,1,1,2
2026-03-09 21:13:21.576015,Zone1,1,1,2
2026-03-09 21:13:21.577015,Zone2,1,1,2
2026-03-09 21:13:21.577015,Zone3,1,1,2
2026-03-09 21:13:21.648873,Zone1,1,1,2
2026-03-09 21:13:21.648873,Zone2,1,1,2
2026-03-09 21:13:21.648873,Zone3,1,1,2
2026-03-09 21:13:21.721930,Zone1,1,1,2
2026-03-09 21:13:21.722929,Zone2,1,1,2
2026-03-09 21:13:21.722929,Zone3,1,1,2
2026-03-09 21:13:21.790102,Zone1,1,1,2
2026-03-09 21:13:21.791110,Zone2,1,1,2
2026-03-09 21:13:21.792109,Zone3,1,1,2
2026-03-09 21:13:21.876915,Zone1,1,1,2
2026-03-09 21:13:21.877915,Zone2,1,1,2
2026-03-09 21:13:21.877915,Zone3,1,1,2
2026-03-09 21:13:21.947218,Zone1,1,1,2
2026-03-09 21:13:21.948218,Zone2,1,1,2
2026-03-09 21:13:21.948218,Zone3,1,1,2
2026-03-09 21:13:22.021699,Zone1,1,1,2
2026-03-09 21:13:22.021699,Zone2,1,1,2
2026-03-09 21:13:22.021699,Zone3,1,1,2
2026-03-09 21:13:22.092036,Zone1,1,1,2
2026-03-09 21:13:22.092036,Zone2,1,1,2
2026-03-09 21:13:22.093036,Zone3,1,1,2
2026-03-09 21:13:22.163022,Zone1,1,1,2
2026-03-09 21:13:22.163022,Zone2,1,1,2
2026-03-09 21:13:22.164384,Zone3,1,1,2
2026-03-09 21:13:22.233130,Zone1,1,1,2
2026-03-09 21:13:22.234123,Zone2,1,1,2
2026-03-09 21:13:22.234123,Zone3,1,1,2
2026-03-09 21:13:22.302823,Zone1,1,1,2
2026-03-09 21:13:22.302823,Zone2,1,1,2
2026-03-09 21:13:22.303816,Zone3,1,1,2
2026-03-09 21:13:22.374818,Zone1,1,1,2
2026-03-09 21:13:22.374818,Zone2,1,1,2
2026-03-09 21:13:22.376260,Zone3,1,1,2
2026-03-09 21:13:22.449070,Zone1,1,1,2
2026-03-09 21:13:22.449070,Zone2,1,1,2
2026-03-09 21:13:22.450305,Zone3,1,1,2
2026-03-09 21:13:22.521222,Zone1,1,1,2
2026-03-09 21:13:22.522223,Zone2,1,1,2
2026-03-09 21:13:22.522223,Zone3,1,1,2
2026-03-09 21:13:22.595522,Zone1,1,1,2
2026-03-09 21:13:22.595522,Zone2,1,1,2
2026-03-09 21:13:22.596522,Zone3,1,1,2
2026-03-09 21:13:22.663091,Zone1,1,1,2
2026-03-09 21:13:22.664533,Zone2,1,1,2
2026-03-09 21:13:22.665041,Zone3,1,1,2
2026-03-09 21:13:22.734090,Zone1,1,1,2
2026-03-09 21:13:22.735091,Zone2,1,1,2
2026-03-09 21:13:22.735091,Zone3,1,1,2
2026-03-09 21:13:22.807752,Zone1,1,1,2
2026-03-09 21:13:22.807752,Zone2,1,1,2
2026-03-09 21:13:22.809160,Zone3,1,1,2
2026-03-09 21:13:22.875365,Zone1,1,1,2
2026-03-09 21:13:22.875365,Zone2,1,1,2
2026-03-09 21:13:22.876365,Zone3,1,1,2
2026-03-09 21:13:22.944959,Zone1,1,1,2
2026-03-09 21:13:22.944959,Zone2,1,1,2
2026-03-09 21:13:22.944959,Zone3,1,1,2
2026-03-09 21:13:23.016323,Zone1,1,1,2
2026-03-09 21:13:23.016834,Zone2,1,1,2
2026-03-09 21:13:23.017338,Zone3,1,1,2
2026-03-09 21:13:23.084318,Zone1,1,1,2
2026-03-09 21:13:23.084318,Zone2,1,1,2
2026-03-09 21:13:23.085313,Zone3,1,1,2
2026-03-09 21:13:23.156186,Zone1,1,1,2
2026-03-09 21:13:23.157186,Zone2,1,1,2
2026-03-09 21:13:23.157186,Zone3,1,1,2
2026-03-09 21:13:23.225236,Zone1,1,1,2
2026-03-09 21:13:23.225236,Zone2,1,1,2
2026-03-09 21:13:23.226660,Zone3,1,1,2
2026-03-09 21:13:23.294485,Zone1,1,1,2
2026-03-09 21:13:23.295485,Zone2,1,1,2
2026-03-09 21:13:23.295485,Zone3,1,1,2
2026-03-09 21:13:23.364971,Zone1,1,1,2
2026-03-09 21:13:23.365972,Zone2,1,1,2
2026-03-09 21:13:23.365972,Zone3,1,1,2
2026-03-09 21:13:23.435878,Zone1,1,1,2
2026-03-09 21:13:23.435878,Zone2,1,1,2
2026-03-09 21:13:23.436880,Zone3,1,1,2
2026-03-09 21:13:23.506887,Zone1,1,1,2
2026-03-09 21:13:23.507887,Zone2,1,1,2
2026-03-09 21:13:23.507887,Zone3,1,1,2
2026-03-09 21:13:23.575626,Zone1,1,1,2
2026-03-09 21:13:23.576626,Zone2,1,1,2
2026-03-09 21:13:23.576626,Zone3,1,1,2
2026-03-09 21:13:23.645238,Zone1,1,1,2
2026-03-09 21:13:23.645238,Zone2,1,1,2
2026-03-09 21:13:23.646240,Zone3,1,1,2
2026-03-09 21:13:23.733251,Zone1,1,1,2
2026-03-09 21:13:23.733251,Zone2,1,1,2
2026-03-09 21:13:23.734244,Zone3,1,1,2
2026-03-09 21:13:23.802075,Zone1,1,1,2
2026-03-09 21:13:23.803084,Zone2,1,1,2
2026-03-09 21:13:23.803084,Zone3,1,1,2
2026-03-09 21:13:23.873489,Zone1,1,1,2
2026-03-09 21:13:23.874482,Zone2,1,1,2
2026-03-09 21:13:23.874482,Zone3,1,1,2
2026-03-09 21:13:23.962448,Zone1,1,1,2
2026-03-09 21:13:23.963449,Zone2,1,1,2
2026-03-09 21:13:23.963449,Zone3,1,1,2
2026-03-09 21:13:24.028977,Zone1,1,1,2
2026-03-09 21:13:24.029977,Zone2,1,1,2
2026-03-09 21:13:24.029977,Zone3,1,1,2
2026-03-09 21:13:24.101864,Zone1,1,1,2
2026-03-09 21:13:24.101864,Zone2,1,1,2
2026-03-09 21:13:24.103302,Zone3,1,1,2
2026-03-09 21:13:24.170822,Zone1,1,1,2
2026-03-09 21:13:24.171822,Zone2,1,1,2
2026-03-09 21:13:24.171822,Zone3,1,1,2
2026-03-09 21:13:24.240979,Zone1,1,1,2
2026-03-09 21:13:24.241981,Zone2,1,1,2
2026-03-09 21:13:24.241981,Zone3,1,1,2
2026-03-09 21:13:24.312096,Zone1,1,1,2
2026-03-09 21:13:24.312096,Zone2,1,1,2
2026-03-09 21:13:24.313090,Zone3,1,1,2
2026-03-09 21:13:24.380073,Zone1,1,1,2
2026-03-09 21:13:24.380073,Zone2,1,1,2
2026-03-09 21:13:24.381082,Zone3,1,1,2
2026-03-09 21:13:24.448130,Zone1,1,1,2
2026-03-09 21:13:24.448130,Zone2,1,1,2
2026-03-09 21:13:24.449129,Zone3,1,1,2
2026-03-09 21:13:24.520170,Zone1,1,1,2
2026-03-09 21:13:24.524171,Zone2,1,1,2
2026-03-09 21:13:24.524171,Zone3,1,1,2
2026-03-09 21:13:24.601227,Zone1,1,1,2
2026-03-09 21:13:24.601731,Zone2,1,1,2
2026-03-09 21:13:24.601731,Zone3,1,1,2
2026-03-09 21:13:24.702735,Zone1,1,1,2
2026-03-09 21:13:24.702735,Zone2,1,1,2
2026-03-09 21:13:24.703737,Zone3,1,1,2
2026-03-09 21:13:24.774883,Zone1,1,1,2
2026-03-09 21:13:24.775883,Zone2,1,1,2
2026-03-09 21:13:24.775883,Zone3,1,1,2
2026-03-09 21:13:24.843916,Zone1,1,1,2
2026-03-09 21:13:24.843916,Zone2,1,1,2
2026-03-09 21:13:24.844915,Zone3,1,1,2
2026-03-09 21:13:24.915988,Zone1,1,1,2
2026-03-09 21:13:24.916988,Zone2,1,1,2
2026-03-09 21:13:24.916988,Zone3,1,1,2
2026-03-09 21:13:25.005610,Zone1,1,1,2
2026-03-09 21:13:25.006604,Zone2,1,1,2
2026-03-09 21:13:25.006604,Zone3,1,1,2
2026-03-09 21:13:25.074490,Zone1,1,1,2
2026-03-09 21:13:25.075483,Zone2,1,1,2
2026-03-09 21:13:25.075483,Zone3,1,1,2
2026-03-09 21:13:25.143118,Zone1,1,1,2
2026-03-09 21:13:25.144118,Zone2,1,1,2
2026-03-09 21:13:25.145119,Zone3,1,1,2
2026-03-09 21:13:25.210626,Zone1,1,1,2
2026-03-09 21:13:25.211626,Zone2,1,1,2
2026-03-09 21:13:25.211626,Zone3,1,1,2
2026-03-09 21:13:25.280025,Zone1,1,1,2
2026-03-09 21:13:25.281024,Zone2,1,1,2
2026-03-09 21:13:25.281024,Zone3,1,1,2
2026-03-09 21:13:25.349877,Zone1,1,1,2
2026-03-09 21:13:25.349877,Zone2,1,1,2
2026-03-09 21:13:25.350878,Zone3,1,1,2
2026-03-09 21:13:25.421968,Zone1,1,1,2
2026-03-09 21:13:25.421968,Zone2,1,1,2
2026-03-09 21:13:25.422959,Zone3,1,1,2
2026-03-09 21:13:25.492120,Zone1,1,1,2
2026-03-09 21:13:25.492120,Zone2,1,1,2
2026-03-09 21:13:25.493334,Zone3,1,1,2
2026-03-09 21:13:25.558474,Zone1,1,1,2
2026-03-09 21:13:25.559476,Zone2,1,1,2
2026-03-09 21:13:25.559476,Zone3,1,1,2
2026-03-09 21:13:25.630150,Zone1,1,1,2
2026-03-09 21:13:25.631151,Zone2,1,1,2
2026-03-09 21:13:25.631151,Zone3,1,1,2
2026-03-09 21:13:25.699866,Zone1,1,1,2
2026-03-09 21:13:25.701235,Zone2,1,1,2
2026-03-09 21:13:25.701235,Zone3,1,1,2
2026-03-09 21:13:25.769595,Zone1,1,1,2
2026-03-09 21:13:25.770600,Zone2,1,1,2
2026-03-09 21:13:25.770600,Zone3,1,1,2
2026-03-09 21:13:25.840650,Zone1,1,1,2
2026-03-09 21:13:25.841650,Zone2,1,1,2
2026-03-09 21:13:25.841650,Zone3,1,1,2
2026-03-09 21:13:25.914470,Zone1,1,1,2
2026-03-09 21:13:25.914470,Zone2,1,1,2
2026-03-09 21:13:25.915468,Zone3,1,1,2
2026-03-09 21:13:25.999748,Zone1,1,1,2
2026-03-09 21:13:26.000253,Zone2,1,1,2
2026-03-09 21:13:26.000253,Zone3,1,1,2
2026-03-09 21:13:26.081754,Zone1,1,1,2
2026-03-09 21:13:26.082756,Zone2,1,1,2
2026-03-09 21:13:26.082756,Zone3,1,1,2
2026-03-09 21:13:26.160179,Zone1,1,1,2
2026-03-09 21:13:26.161179,Zone2,1,1,2
2026-03-09 21:13:26.161179,Zone3,1,1,2
2026-03-09 21:13:26.240988,Zone1,1,1,2
2026-03-09 21:13:26.241987,Zone2,1,1,2
2026-03-09 21:13:26.241987,Zone3,1,1,2
2026-03-09 21:13:26.324779,Zone1,1,1,2
2026-03-09 21:13:26.325286,Zone2,1,1,2
2026-03-09 21:13:26.325286,Zone3,1,1,2
2026-03-09 21:13:26.415500,Zone1,1,1,2
2026-03-09 21:13:26.415500,Zone2,1,1,2
2026-03-09 21:13:26.416926,Zone3,1,1,2
2026-03-09 21:13:26.508849,Zone1,1,1,2
2026-03-09 21:13:26.508849,Zone2,1,1,2
2026-03-09 21:13:26.510099,Zone3,1,1,2
2026-03-09 21:13:26.590654,Zone1,1,1,2
2026-03-09 21:13:26.591654,Zone2,1,1,2
2026-03-09 21:13:26.591654,Zone3,1,1,2
2026-03-09 21:13:26.669638,Zone1,1,1,2
2026-03-09 21:13:26.669638,Zone2,1,1,2
2026-03-09 21:13:26.670638,Zone3,1,1,2
2026-03-09 21:13:26.747596,Zone1,1,1,2
2026-03-09 21:13:26.748595,Zone2,1,1,2
2026-03-09 21:13:26.748595,Zone3,1,1,2
2026-03-09 21:13:26.823510,Zone1,1,1,2
2026-03-09 21:13:26.825368,Zone2,1,1,2
2026-03-09 21:13:26.826059,Zone3,1,1,2
2026-03-09 21:13:26.899948,Zone1,1,1,2
2026-03-09 21:13:26.899948,Zone2,1,1,2
2026-03-09 21:13:26.899948,Zone3,1,1,2
2026-03-09 21:13:26.981436,Zone1,1,1,2
2026-03-09 21:13:26.981436,Zone2,1,1,2
2026-03-09 21:13:26.982741,Zone3,1,1,2
2026-03-09 21:13:27.058390,Zone1,1,1,2
2026-03-09 21:13:27.058390,Zone2,1,1,2
2026-03-09 21:13:27.059391,Zone3,1,1,2
2026-03-09 21:13:27.141127,Zone1,1,1,2
2026-03-09 21:13:27.141127,Zone2,1,1,2
2026-03-09 21:13:27.142129,Zone3,1,1,2
2026-03-09 21:13:27.214885,Zone1,1,1,2
2026-03-09 21:13:27.215885,Zone2,1,1,2
2026-03-09 21:13:27.215885,Zone3,1,1,2
2026-03-09 21:13:27.292435,Zone1,1,1,2
2026-03-09 21:13:27.293435,Zone2,1,1,2
2026-03-09 21:13:27.293435,Zone3,1,1,2
2026-03-09 21:13:27.369552,Zone1,1,1,2
2026-03-09 21:13:27.370553,Zone2,1,1,2
2026-03-09 21:13:27.370553,Zone3,1,1,2
2026-03-09 21:13:27.448128,Zone1,1,1,2
2026-03-09 21:13:27.448128,Zone2,1,1,2
2026-03-09 21:13:27.449135,Zone3,1,1,2
2026-03-09 21:13:27.522732,Zone1,1,1,2
2026-03-09 21:13:27.522732,Zone2,1,1,2
2026-03-09 21:13:27.524229,Zone3,1,1,2
2026-03-09 21:13:27.600402,Zone1,1,1,2
2026-03-09 21:13:27.601394,Zone2,1,1,2
2026-03-09 21:13:27.601394,Zone3,1,1,2
2026-03-09 21:13:27.679285,Zone1,1,1,2
2026-03-09 21:13:27.680285,Zone2,1,1,2
2026-03-09 21:13:27.680285,Zone3,1,1,2
2026-03-09 21:13:27.758424,Zone1,1,1,2
2026-03-09 21:13:27.759424,Zone2,1,1,2
2026-03-09 21:13:27.759424,Zone3,1,1,2
2026-03-09 21:13:27.832785,Zone1,1,1,2
2026-03-09 21:13:27.832785,Zone2,1,1,2
2026-03-09 21:13:27.834095,Zone3,1,1,2
2026-03-09 21:13:27.907215,Zone1,1,1,2
2026-03-09 21:13:27.908215,Zone2,1,1,2
2026-03-09 21:13:27.908215,Zone3,1,1,2
2026-03-09 21:13:27.985242,Zone1,1,1,2
2026-03-09 21:13:27.985242,Zone2,1,1,2
2026-03-09 21:13:27.986241,Zone3,1,1,2
2026-03-09 21:13:28.059866,Zone1,1,1,2
2026-03-09 21:13:28.060873,Zone2,1,1,2
2026-03-09 21:13:28.060873,Zone3,1,1,2
2026-03-09 21:13:28.133394,Zone1,1,1,2
2026-03-09 21:13:28.133394,Zone2,1,1,2
2026-03-09 21:13:28.134395,Zone3,1,1,2
2026-03-09 21:13:28.206536,Zone1,1,1,2
2026-03-09 21:13:28.206536,Zone2,1,1,2
2026-03-09 21:13:28.207878,Zone3,1,1,2
2026-03-09 21:13:28.278233,Zone1,1,1,2
2026-03-09 21:13:28.278233,Zone2,1,1,2
2026-03-09 21:13:28.279557,Zone3,1,1,2
2026-03-09 21:13:28.351845,Zone1,1,1,2
2026-03-09 21:13:28.351845,Zone2,1,1,2
2026-03-09 21:13:28.352845,Zone3,1,1,2
2026-03-09 21:13:28.430042,Zone1,1,1,2
2026-03-09 21:13:28.431042,Zone2,1,1,2
2026-03-09 21:13:28.431042,Zone3,1,1,2
2026-03-09 21:13:28.509589,Zone1,1,1,2
2026-03-09 21:13:28.510590,Zone2,1,1,2
2026-03-09 21:13:28.510590,Zone3,1,1,2
2026-03-09 21:13:28.587664,Zone1,1,1,2
2026-03-09 21:13:28.588664,Zone2,1,1,2
2026-03-09 21:13:28.588664,Zone3,1,1,2
2026-03-09 21:13:28.660869,Zone1,1,1,2
2026-03-09 21:13:28.661870,Zone2,1,1,2
2026-03-09 21:13:28.661870,Zone3,1,1,2
2026-03-09 21:13:28.734165,Zone1,1,1,2
2026-03-09 21:13:28.735166,Zone2,1,1,2
2026-03-09 21:13:28.735166,Zone3,1,1,2
2026-03-09 21:13:28.807891,Zone1,1,1,2
2026-03-09 21:13:28.807891,Zone2,1,1,2
2026-03-09 21:13:28.808890,Zone3,1,1,2
2026-03-09 21:13:28.881299,Zone1,1,1,2
2026-03-09 21:13:28.881299,Zone2,1,1,2
2026-03-09 21:13:28.882299,Zone3,1,1,2
2026-03-09 21:13:28.992759,Zone1,1,1,2
2026-03-09 21:13:28.993757,Zone2,1,1,2
2026-03-09 21:13:28.993757,Zone3,1,1,2
2026-03-09 21:13:29.067684,Zone1,1,1,2
2026-03-09 21:13:29.068701,Zone2,1,1,2
2026-03-09 21:13:29.069694,Zone3,1,1,2
2026-03-09 21:13:29.139762,Zone1,1,1,2
2026-03-09 21:13:29.139762,Zone2,1,1,2
2026-03-09 21:13:29.141167,Zone3,1,1,2
2026-03-09 21:13:29.213748,Zone1,1,1,2
